id,age,birthdate,country,gender,height,image,medals,name,sport,weight,country_id,sport_id,gold,silver,bronze,medal_winner
dmitriy_reiherd,24,1989-08-01 00:00:00,Kazakhstan,Male,1.76,http://gtcdn.sochi2014.com/athlete/a/60/2005060-168X210.jpg,0,Dmitriy Reiherd,Freestyle Skiing,82.0,kazakhstan,freestyle_skiing,0,0,0,False
dmitry_lobkov,33,1981-02-02 00:00:00,Russian Fed.,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/98/2001698-168X210.jpg,0,Dmitry Lobkov,Speed Skating,81.0,russian_fed,speed_skating,0,0,0,False
dmitry_malyshko,26,1987-03-19 00:00:00,Russian Fed.,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/70/2002270-168X210.jpg,0,Dmitry Malyshko,Biathlon,79.0,russian_fed,biathlon,0,0,0,False
dmitry_trunenkov,29,1984-04-19 00:00:00,Russian Fed.,Male,1.87,http://gtcdn.sochi2014.com/athlete/a/35/2001935-168X210.jpg,0,Dmitry Trunenkov,Bobsleigh,107.0,russian_fed,bobsleigh,0,0,0,False
dmytro_mytsak,18,1995-11-08 00:00:00,Ukraine,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/38/2020238-168X210.jpg,0,Dmytro Mytsak,Alpine Skiing,75.0,ukraine,alpine_skiing,0,0,0,False
dmytro_pidruchnyi,22,1991-11-05 00:00:00,Ukraine,Male,1.79,http://gtcdn.sochi2014.com/athlete/a/42/2007342-168X210.jpg,0,Dmytro Pidruchnyi,Biathlon,68.0,ukraine,biathlon,0,0,0,False
dolf_wal_van_der,26,1987-07-21 00:00:00,Netherlands,Male,1.87,http://gtcdn.sochi2014.com/athlete/a/40/2039740-168X210.jpg,0,Dolf Wal Van Der,Snowboard,83.0,netherlands,snowboard,0,0,0,False
dominic_demschar,20,1993-05-19 00:00:00,Australia,Male,1.76,http://gtcdn.sochi2014.com/athlete/a/76/2015076-168X210.jpg,0,Dominic Demschar,Alpine Skiing,75.0,australia,alpine_skiing,0,0,0,False
dominic_edward_parsons,26,1987-09-08 00:00:00,Great Britain,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/00/2036300-168X210.jpg,0,Dominic Edward Parsons,Skeleton,87.0,great_britain,skeleton,0,0,0,False
dominic_harington,29,1984-06-04 00:00:00,Great Britain,Male,1.87,http://gtcdn.sochi2014.com/athlete/a/70/2036170-168X210.jpg,0,Dominic Harington,Snowboard,77.0,great_britain,snowboard,0,0,0,False
dominik_dvorak,21,1992-06-09 00:00:00,Czech Republic,Male,1.92,http://gtcdn.sochi2014.com/athlete/a/14/2034314-168X210.jpg,0,Dominik Dvorak,Bobsleigh,95.0,czech_republic,bobsleigh,0,0,0,False
dominik_fischnaller,20,1993-02-20 00:00:00,Italy,Male,1.73,http://gtcdn.sochi2014.com/athlete/a/93/2014893-168X210.jpg,0,Dominik Fischnaller,Luge,61.0,italy,luge,0,0,0,False
dominik_landertinger,25,1988-03-13 00:00:00,Austria,Male,1.88,http://gtcdn.sochi2014.com/athlete/a/87/2023687-168X210.jpg,1,Dominik Landertinger,Biathlon,80.0,austria,biathlon,0,1,0,True
dominik_paris,24,1989-04-14 00:00:00,Italy,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/87/2013187-168X210.jpg,0,Dominik Paris,Alpine Skiing,97.0,italy,alpine_skiing,0,0,0,False
dominik_suchy,26,1987-11-13 00:00:00,Czech Republic,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/24/2034324-168X210.jpg,0,Dominik Suchy,Bobsleigh,98.0,czech_republic,bobsleigh,0,0,0,False
dominik_windisch,24,1989-11-06 00:00:00,Italy,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/43/2013243-168X210.jpg,1,Dominik Windisch,Biathlon,72.0,italy,biathlon,0,0,1,True
dominique_gisin,28,1985-06-04 00:00:00,Switzerland,Female,1.72,http://gtcdn.sochi2014.com/athlete/a/60/2040460-168X210.jpg,1,Dominique Gisin,Alpine Skiing,70.0,switzerland,alpine_skiing,1,0,0,True
dominique_maltais,33,1980-11-09 00:00:00,Canada,Female,1.78,http://gtcdn.sochi2014.com/athlete/a/97/2013797-168X210.jpg,1,Dominique Maltais,Snowboard,71.0,canada,snowboard,0,1,0,True
dominique_ohaco,18,1995-12-19 00:00:00,Chile,Female,,http://gtcdn.sochi2014.com/athlete/a/07/2000707-168X210.jpg,0,Dominique Ohaco,Freestyle Skiing,,chile,freestyle_skiing,0,0,0,False
dong-hyun_jung,25,1988-06-01 00:00:00,Korea,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/97/2032597-168X210.jpg,0,Dong-hyun Jung,Alpine Skiing,80.0,korea,alpine_skiing,0,0,0,False
donghyeon_kim,22,1991-09-24 00:00:00,Korea,Male,1.81,http://gtcdn.sochi2014.com/athlete/a/71/2022471-168X210.jpg,0,Donghyeon Kim,Luge,90.0,korea,luge,0,0,0,False
donghyun_kim,26,1987-11-12 00:00:00,Korea,Male,1.8399999999999999,http://gtcdn.sochi2014.com/athlete/a/44/2031444-168X210.jpg,0,Donghyun Kim,Bobsleigh,100.0,korea,bobsleigh,0,0,0,False
dorin_velicu,27,1986-11-29 00:00:00,Romania,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/06/2006506-168X210.jpg,0,Dorin Velicu,Skeleton,80.0,romania,skeleton,0,0,0,False
dorothea_wierer,23,1990-04-03 00:00:00,Italy,Female,1.58,http://gtcdn.sochi2014.com/athlete/a/76/2013176-168X210.jpg,1,Dorothea Wierer,Biathlon,60.0,italy,biathlon,0,0,1,True
dow_travers,26,1987-07-08 00:00:00,Cayman Islands,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/40/2009240-168X210.jpg,0,Dow Travers,Alpine Skiing,91.0,cayman_islands,alpine_skiing,0,0,0,False
drew_doughty,24,1989-12-08 00:00:00,Canada,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/85/2018485-168X210.jpg,0,Drew Doughty,Ice Hockey,94.0,canada,ice_hockey,0,0,0,False
duncan_harvey,32,1981-03-12 00:00:00,Australia,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/44/2024444-168X210.jpg,0,Duncan Harvey,Bobsleigh,102.0,australia,bobsleigh,0,0,0,False
duncan_keith,30,1983-07-16 00:00:00,Canada,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/94/2018494-168X210.jpg,0,Duncan Keith,Ice Hockey,90.0,canada,ice_hockey,0,0,0,False
dusan_kozisek,30,1983-04-25 00:00:00,Czech Republic,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/40/2034340-168X210.jpg,0,Dusan Kozisek,Cross-Country,76.0,czech_republic,cross-country,0,0,0,False
dustin_brown,29,1984-11-04 00:00:00,United States,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/45/2021145-168X210.jpg,0,Dustin Brown,Ice Hockey,95.0,united_states,ice_hockey,0,0,0,False
dusty_korek,18,1995-04-19 00:00:00,Canada,Male,1.77,http://gtcdn.sochi2014.com/athlete/a/13/2029913-168X210.jpg,0,Dusty Korek,Ski Jumping,61.0,canada,ski_jumping,0,0,0,False
dylan_moscovitch,29,1984-09-23 00:00:00,Canada,Male,1.77,http://gtcdn.sochi2014.com/athlete/a/91/2016391-168X210.jpg,1,Dylan Moscovitch,Figure Skating,,canada,figure_skating,0,1,0,True
ej_harnden,30,1983-04-14 00:00:00,Canada,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/30/2016130-168X210.jpg,0,E.j. Harnden,Curling,,canada,curling,0,0,0,False
edgars_masalskis,33,1980-03-31 00:00:00,Latvia,Male,1.76,http://gtcdn.sochi2014.com/athlete/a/62/2035862-168X210.jpg,0,Edgars Masalskis,Ice Hockey,80.0,latvia,ice_hockey,0,0,0,False
edi_dadic,20,1993-12-22 00:00:00,Croatia,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/80/2018080-168X210.jpg,0,Edi Dadic,Cross-Country,79.0,croatia,cross-country,0,0,0,False
edit_miklos,25,1988-03-31 00:00:00,Hungary,Female,1.6600000000000001,http://gtcdn.sochi2014.com/athlete/a/91/2020291-168X210.jpg,0,Edit Miklos,Alpine Skiing,65.0,hungary,alpine_skiing,0,0,0,False
edson_bindilatti,34,1979-03-13 00:00:00,Brazil,Male,1.9,http://gtcdn.sochi2014.com/athlete/a/32/2027432-168X210.jpg,0,Edson Bindilatti,Bobsleigh,102.0,brazil,bobsleigh,0,0,0,False
edson_ricardo_martins,24,1989-10-04 00:00:00,Brazil,Male,1.87,http://gtcdn.sochi2014.com/athlete/a/54/2029454-168X210.jpg,0,Edson Ricardo Martins,Bobsleigh,88.0,brazil,bobsleigh,0,0,0,False
eduardo_alvarez,24,1990-01-30 00:00:00,United States,Male,1.75,http://gtcdn.sochi2014.com/athlete/a/30/2020430-168X210.jpg,0,Eduardo Alvarez,Short Track,79.0,united_states,short_track,0,0,0,False
edwin_van_calker,34,1979-06-14 00:00:00,Netherlands,Male,1.88,http://gtcdn.sochi2014.com/athlete/a/08/2039808-168X210.jpg,0,Edwin Van Calker,Bobsleigh,99.0,netherlands,bobsleigh,0,0,0,False
eetu_vaehaesoeyrinki,23,1990-04-12 00:00:00,Finland,Male,1.73,http://gtcdn.sochi2014.com/athlete/a/14/2030814-168X210.jpg,0,Eetu Vaehaesoeyrinki,Nordic Combined,61.0,finland,nordic_combined,0,0,0,False
egor_korotkov,27,1986-04-14 00:00:00,Russian Fed.,Male,1.81,http://gtcdn.sochi2014.com/athlete/a/06/2002706-168X210.jpg,0,Egor Korotkov,Freestyle Skiing,73.0,russian_fed,freestyle_skiing,0,0,0,False
einar_kristinn_kristgeirsson,20,1994-01-03 00:00:00,Iceland,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/28/2036728-168X210.jpg,0,Einar Kristinn Kristgeirsson,Alpine Skiing,94.0,iceland,alpine_skiing,0,0,0,False
eirik_brandsdal,27,1986-11-11 00:00:00,Norway,Male,,http://gtcdn.sochi2014.com/athlete/a/65/2018965-168X210.jpg,0,Eirik Brandsdal,Cross-Country,,norway,cross-country,0,0,0,False
ekaterina_baranok,21,1992-07-01 00:00:00,Russian Fed.,Female,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/38/2002538-168X210.jpg,0,Ekaterina Baranok,Short Track,56.0,russian_fed,short_track,0,0,0,False
ekaterina_baturina,21,1992-07-28 00:00:00,Russian Fed.,Female,,http://gtcdn.sochi2014.com/athlete/a/38/2000538-168X210.jpg,0,Ekaterina Baturina,Luge,,russian_fed,luge,0,0,0,False
ekaterina_bobrova,23,1990-03-28 00:00:00,Russian Fed.,Female,1.6,http://gtcdn.sochi2014.com/athlete/a/71/2001871-168X210.jpg,1,Ekaterina Bobrova,Figure Skating,,russian_fed,figure_skating,1,0,0,True
ekaterina_galkina,25,1988-08-10 00:00:00,Russian Fed.,Female,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/98/2006498-168X210.jpg,0,Ekaterina Galkina,Curling,,russian_fed,curling,0,0,0,False
ekaterina_glazyrina,26,1987-04-22 00:00:00,Russian Fed.,Female,1.65,http://gtcdn.sochi2014.com/athlete/a/11/2002311-168X210.jpg,0,Ekaterina Glazyrina,Biathlon,57.0,russian_fed,biathlon,0,0,0,False
ekaterina_ilyukhina,26,1987-06-19 00:00:00,Russian Fed.,Female,1.57,http://gtcdn.sochi2014.com/athlete/a/53/2000653-168X210.jpg,0,Ekaterina Ilyukhina,Snowboard,60.0,russian_fed,snowboard,0,0,0,False
ekaterina_shumilova,27,1986-10-25 00:00:00,Russian Fed.,Female,1.73,http://gtcdn.sochi2014.com/athlete/a/31/2002331-168X210.jpg,0,Ekaterina Shumilova,Biathlon,60.0,russian_fed,biathlon,0,0,0,False
ekaterina_stolyarova,25,1988-04-25 00:00:00,Russian Fed.,Female,1.76,http://gtcdn.sochi2014.com/athlete/a/80/2003780-168X210.jpg,0,Ekaterina Stolyarova,Freestyle Skiing,55.0,russian_fed,freestyle_skiing,0,0,0,False
ekaterina_tudegesheva,26,1987-10-30 00:00:00,Russian Fed.,Female,1.62,http://gtcdn.sochi2014.com/athlete/a/90/2000690-168X210.jpg,0,Ekaterina Tudegesheva,Snowboard,65.0,russian_fed,snowboard,0,0,0,False
elana_meyers,29,1984-10-10 00:00:00,United States,Female,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/44/2020744-168X210.jpg,1,Elana Meyers,Bobsleigh,82.0,united_states,bobsleigh,0,1,0,True
eldar_roenning,31,1982-06-11 00:00:00,Norway,Male,,http://gtcdn.sochi2014.com/athlete/a/95/2018995-168X210.jpg,0,Eldar Roenning,Cross-Country,,norway,cross-country,0,0,0,False
elena_fanchini,28,1985-04-30 00:00:00,Italy,Female,1.6099999999999999,http://gtcdn.sochi2014.com/athlete/a/49/2012049-168X210.jpg,0,Elena Fanchini,Alpine Skiing,70.0,italy,alpine_skiing,0,0,0,False
elena_glebova,24,1989-06-16 00:00:00,Estonia,Female,1.6600000000000001,http://gtcdn.sochi2014.com/athlete/a/86/2013286-168X210.jpg,0,Elena Glebova,Figure Skating,,estonia,figure_skating,0,0,0,False
elena_ilinykh,19,1994-04-25 00:00:00,Russian Fed.,Female,1.6400000000000001,http://gtcdn.sochi2014.com/athlete/a/74/2001874-168X210.jpg,2,Elena Ilinykh,Figure Skating,,russian_fed,figure_skating,1,0,1,True
elena_khrustaleva,33,1980-09-28 00:00:00,Kazakhstan,Female,1.74,http://gtcdn.sochi2014.com/athlete/a/94/2010594-168X210.jpg,0,Elena Khrustaleva,Biathlon,54.0,kazakhstan,biathlon,0,0,0,False
elena_koenz,26,1987-09-12 00:00:00,Switzerland,Female,1.6600000000000001,http://gtcdn.sochi2014.com/athlete/a/52/2040552-168X210.jpg,0,Elena Koenz,Snowboard,55.0,switzerland,snowboard,0,0,0,False
elena_muratova,27,1986-12-12 00:00:00,Russian Fed.,Female,1.62,http://gtcdn.sochi2014.com/athlete/a/97/2003397-168X210.jpg,0,Elena Muratova,Freestyle Skiing,60.0,russian_fed,freestyle_skiing,0,0,0,False
elena_nikitina,21,1992-11-02 00:00:00,Russian Fed.,Female,1.69,http://gtcdn.sochi2014.com/athlete/a/58/2001858-168X210.jpg,1,Elena Nikitina,Skeleton,57.0,russian_fed,skeleton,0,0,1,True
elena_runggaldier,23,1990-07-10 00:00:00,Italy,Female,1.67,http://gtcdn.sochi2014.com/athlete/a/10/2014610-168X210.jpg,0,Elena Runggaldier,Ski Jumping,56.0,italy,ski_jumping,0,0,0,False
elena_viviani,21,1992-10-10 00:00:00,Italy,Female,1.63,http://gtcdn.sochi2014.com/athlete/a/94/2016294-168X210.jpg,1,Elena Viviani,Short Track,59.0,italy,short_track,0,0,1,True
elena_yakovishina,21,1992-09-17 00:00:00,Russian Fed.,Female,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/04/2007904-168X210.jpg,0,Elena Yakovishina,Alpine Skiing,65.0,russian_fed,alpine_skiing,0,0,0,False
elene_gedevanishvili,24,1990-01-07 00:00:00,Georgia,Female,1.6,http://gtcdn.sochi2014.com/athlete/a/18/2041618-168X210.jpg,0,Elene Gedevanishvili,Figure Skating,,georgia,figure_skating,0,0,0,False
elfje_willemsen,29,1985-01-11 00:00:00,Belgium,Female,1.74,http://gtcdn.sochi2014.com/athlete/a/74/2039274-168X210.jpg,0,Elfje Willemsen,Bobsleigh,78.0,belgium,bobsleigh,0,0,0,False
elias_ambuehl,21,1992-03-26 00:00:00,Switzerland,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/88/2040288-168X210.jpg,0,Elias Ambuehl,Freestyle Skiing,82.0,switzerland,freestyle_skiing,0,0,0,False
eligius_tambornino,27,1986-10-25 00:00:00,Switzerland,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/69/2040269-168X210.jpg,0,Eligius Tambornino,Cross-Country,73.0,switzerland,cross-country,0,0,0,False
elin_mattsson,27,1986-09-21 00:00:00,Sweden,Female,1.65,http://gtcdn.sochi2014.com/athlete/a/96/2010796-168X210.jpg,0,Elin Mattsson,Biathlon,61.0,sweden,biathlon,0,0,0,False
elisa_brocard,29,1984-10-27 00:00:00,Italy,Female,1.62,http://gtcdn.sochi2014.com/athlete/a/16/2014616-168X210.jpg,0,Elisa Brocard,Cross-Country,53.0,italy,cross-country,0,0,0,False
elisa_gasparin,22,1991-12-02 00:00:00,Switzerland,Female,1.5899999999999999,http://gtcdn.sochi2014.com/athlete/a/43/2040443-168X210.jpg,0,Elisa Gasparin,Biathlon,50.0,switzerland,biathlon,0,0,0,False
elisabeth_goergl,32,1981-02-20 00:00:00,Austria,Female,1.6600000000000001,http://gtcdn.sochi2014.com/athlete/a/49/2023549-168X210.jpg,0,Elisabeth Goergl,Alpine Skiing,68.0,austria,alpine_skiing,0,0,0,False
elisabeth_hoegberg,27,1986-11-07 00:00:00,Sweden,Female,1.65,http://gtcdn.sochi2014.com/athlete/a/87/2010787-168X210.jpg,0,Elisabeth Hoegberg,Biathlon,56.0,sweden,biathlon,0,0,0,False
elise_christie,23,1990-08-13 00:00:00,Great Britain,Female,1.6,http://gtcdn.sochi2014.com/athlete/a/20/2036120-168X210.jpg,0,Elise Christie,Short Track,54.0,great_britain,short_track,0,0,0,False
elise_pellegrin,22,1991-05-07 00:00:00,Malta,Female,1.62,http://gtcdn.sochi2014.com/athlete/a/49/2011549-168X210.jpg,0,Elise Pellegrin,Alpine Skiing,58.0,malta,alpine_skiing,0,0,0,False
elise_ringen,24,1989-11-21 00:00:00,Norway,Female,,http://gtcdn.sochi2014.com/athlete/a/03/2019103-168X210.jpg,0,Elise Ringen,Biathlon,,norway,biathlon,0,0,0,False
eliza_outtrim,28,1985-07-18 00:00:00,United States,Female,1.62,http://gtcdn.sochi2014.com/athlete/a/18/2027318-168X210.jpg,0,Eliza Outtrim,Freestyle Skiing,56.0,united_states,freestyle_skiing,0,0,0,False
eliza_tiruma,23,1990-08-21 00:00:00,Latvia,Female,1.72,http://gtcdn.sochi2014.com/athlete/a/10/2035810-168X210.jpg,1,Eliza Tiruma,Luge,69.0,latvia,luge,0,0,1,True
elizabeth_stephen,27,1987-01-12 00:00:00,United States,Female,1.57,http://gtcdn.sochi2014.com/athlete/a/17/2019317-168X210.jpg,0,Elizabeth Stephen,Cross-Country,48.0,united_states,cross-country,0,0,0,False
elizabeth_yarnold,25,1988-10-31 00:00:00,Great Britain,Female,1.72,http://gtcdn.sochi2014.com/athlete/a/73/2036373-168X210.jpg,1,Elizabeth Yarnold,Skeleton,70.0,great_britain,skeleton,1,0,0,True
elizaveta_ukolova,15,1998-03-12 00:00:00,Czech Republic,Female,1.71,http://gtcdn.sochi2014.com/athlete/a/30/2034730-168X210.jpg,0,Elizaveta Ukolova,Figure Skating,,czech_republic,figure_skating,0,0,0,False
elizavetta_chesnokova,17,1996-04-10 00:00:00,Russian Fed.,Female,1.63,http://gtcdn.sochi2014.com/athlete/a/53/2004953-168X210.jpg,0,Elizavetta Chesnokova,Freestyle Skiing,53.0,russian_fed,freestyle_skiing,0,0,0,False
ella_suitiala,24,1989-10-01 00:00:00,Finland,Female,1.63,http://gtcdn.sochi2014.com/athlete/a/46/2031146-168X210.jpg,0,Ella Suitiala,Snowboard,63.0,finland,snowboard,0,0,0,False
elli_terwiel,24,1989-04-16 00:00:00,Canada,Female,1.72,http://gtcdn.sochi2014.com/athlete/a/54/2012454-168X210.jpg,0,Elli Terwiel,Alpine Skiing,73.0,canada,alpine_skiing,0,0,0,False
elly_lefort,26,1987-11-04 00:00:00,France,Male,1.87,http://gtcdn.sochi2014.com/athlete/a/95/2013095-168X210.jpg,0,Elly Lefort,Bobsleigh,100.0,france,bobsleigh,0,0,0,False
emanuel_perathoner,27,1986-05-12 00:00:00,Italy,Male,1.79,http://gtcdn.sochi2014.com/athlete/a/44/2014544-168X210.jpg,0,Emanuel Perathoner,Snowboard,77.0,italy,snowboard,0,0,0,False
emanuel_rieder,20,1993-10-01 00:00:00,Italy,Male,1.79,http://gtcdn.sochi2014.com/athlete/a/11/2014911-168X210.jpg,0,Emanuel Rieder,Luge,82.0,italy,luge,0,0,0,False
emelie_wikstroem,21,1992-10-02 00:00:00,Sweden,Female,1.74,http://gtcdn.sochi2014.com/athlete/a/69/2009969-168X210.jpg,0,Emelie Wikstroem,Alpine Skiing,66.0,sweden,alpine_skiing,0,0,0,False
emery_lehman,17,1996-06-13 00:00:00,United States,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/90/2020790-168X210.jpg,0,Emery Lehman,Speed Skating,78.0,united_states,speed_skating,0,0,0,False
emil_andre_ulsletten,20,1993-05-16 00:00:00,Norway,Male,,http://gtcdn.sochi2014.com/athlete/a/82/2019182-168X210.jpg,0,Emil Andre Ulsletten,Snowboard,,norway,snowboard,0,0,0,False
emil_hegle_svendsen,28,1985-07-12 00:00:00,Norway,Male,,http://gtcdn.sochi2014.com/athlete/a/15/2019115-168X210.jpg,2,Emil Hegle Svendsen,Biathlon,,norway,biathlon,2,0,0,True
emil_joensson,28,1985-08-15 00:00:00,Sweden,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/97/2019497-168X210.jpg,1,Emil Joensson,Cross-Country,79.0,sweden,cross-country,0,0,1,True
emil_novak,24,1989-04-12 00:00:00,Czech Republic,Male,1.73,http://gtcdn.sochi2014.com/athlete/a/73/2034973-168X210.jpg,0,Emil Novak,Snowboard,78.0,czech_republic,snowboard,0,0,0,False
emilia_andersson,25,1988-08-31 00:00:00,Sweden,Female,1.74,http://gtcdn.sochi2014.com/athlete/a/92/2004192-168X210.jpg,0,Emilia Andersson,Ice Hockey,72.0,sweden,ice_hockey,0,0,0,False
emily_bamford,21,1992-03-11 00:00:00,Australia,Female,1.69,http://gtcdn.sochi2014.com/athlete/a/71/2015071-168X210.jpg,0,Emily Bamford,Alpine Skiing,64.0,australia,alpine_skiing,0,0,0,False
emily_cook,34,1979-07-01 00:00:00,United States,Female,1.6099999999999999,http://gtcdn.sochi2014.com/athlete/a/28/2027328-168X210.jpg,0,Emily Cook,Freestyle Skiing,52.0,united_states,freestyle_skiing,0,0,0,False
emily_nishikawa,24,1989-07-26 00:00:00,Canada,Female,1.63,http://gtcdn.sochi2014.com/athlete/a/98/2012698-168X210.jpg,0,Emily Nishikawa,Cross-Country,61.0,canada,cross-country,0,0,0,False
emily_scott,24,1989-02-16 00:00:00,United States,Female,1.6,http://gtcdn.sochi2014.com/athlete/a/62/2020462-168X210.jpg,0,Emily Scott,Short Track,52.0,united_states,short_track,0,0,0,False
emma_dahlstrom,21,1992-07-19 00:00:00,Sweden,Female,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/07/2017807-168X210.jpg,0,Emma Dahlstrom,Freestyle Skiing,61.0,sweden,freestyle_skiing,0,0,0,False
emma_eliasson,24,1989-06-12 00:00:00,Sweden,Female,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/53/2004053-168X210.jpg,0,Emma Eliasson,Ice Hockey,72.0,sweden,ice_hockey,0,0,0,False
emma_lonsdale,29,1984-04-24 00:00:00,Great Britain,Female,,http://gtcdn.sochi2014.com/athlete/a/62/2036262-168X210.jpg,0,Emma Lonsdale,Freestyle Skiing,,great_britain,freestyle_skiing,0,0,0,False
emma_nordin,22,1991-03-22 00:00:00,Sweden,Female,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/13/2012213-168X210.jpg,0,Emma Nordin,Ice Hockey,70.0,sweden,ice_hockey,0,0,0,False
emma_nuutinen,17,1996-12-07 00:00:00,Finland,Female,1.76,http://gtcdn.sochi2014.com/athlete/a/87/2032487-168X210.jpg,0,Emma Nuutinen,Ice Hockey,73.0,finland,ice_hockey,0,0,0,False
emma_terho,32,1981-12-17 00:00:00,Finland,Female,1.5899999999999999,http://gtcdn.sochi2014.com/athlete/a/03/2032503-168X210.jpg,0,Emma Terho,Ice Hockey,61.0,finland,ice_hockey,0,0,0,False
emma_wiken,24,1989-05-01 00:00:00,Sweden,Female,1.67,http://gtcdn.sochi2014.com/athlete/a/36/2014836-168X210.jpg,1,Emma Wiken,Cross-Country,60.0,sweden,cross-country,1,0,0,True
emoke_szocs,28,1985-10-20 00:00:00,Hungary,Female,1.6,http://gtcdn.sochi2014.com/athlete/a/26/2020326-168X210.jpg,0,Emoke Szocs,Biathlon,52.0,hungary,biathlon,0,0,0,False
emre_simsek,26,1987-06-14 00:00:00,Turkey,Male,1.78,http://gtcdn.sochi2014.com/content/4.4/i/athlete/athlete-m-168x210.png,0,Emre Simsek,Alpine Skiing,78.0,turkey,alpine_skiing,0,0,0,False
enni_rukajarvi,23,1990-05-13 00:00:00,Finland,Female,1.65,http://gtcdn.sochi2014.com/athlete/a/45/2031145-168X210.jpg,1,Enni Rukajarvi,Snowboard,54.0,finland,snowboard,0,1,0,True
enrico_nizzi,23,1990-08-01 00:00:00,Italy,Male,1.87,http://gtcdn.sochi2014.com/athlete/a/99/2014499-168X210.jpg,0,Enrico Nizzi,Cross-Country,77.0,italy,cross-country,0,0,0,False
eric_frenzel,25,1988-11-21 00:00:00,Germany,Male,1.74,http://gtcdn.sochi2014.com/athlete/a/20/2028620-168X210.jpg,1,Eric Frenzel,Nordic Combined,57.0,germany,nordic_combined,1,0,0,True
eric_neilson,33,1981-01-27 00:00:00,Canada,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/59/2012759-168X210.jpg,0,Eric Neilson,Skeleton,87.0,canada,skeleton,0,0,0,False
eric_radford,29,1985-01-27 00:00:00,Canada,Male,1.88,http://gtcdn.sochi2014.com/athlete/a/00/2016400-168X210.jpg,1,Eric Radford,Figure Skating,,canada,figure_skating,0,1,0,True
erica_uden_johansson,24,1989-07-20 00:00:00,Sweden,Female,1.71,http://gtcdn.sochi2014.com/athlete/a/51/2004051-168X210.jpg,0,Erica Uden Johansson,Ice Hockey,72.0,sweden,ice_hockey,0,0,0,False
erik_bjornsen,22,1991-07-14 00:00:00,United States,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/34/2036634-168X210.jpg,0,Erik Bjornsen,Cross-Country,84.0,united_states,cross-country,0,0,0,False
